timestamp,rpm,temperature,vibration
997,671.93,85.6,3.23
998,712.14,86.66,3.65
999,690.28,84.49,3.81
1000,681.02,85.23,3.36
1001,692.89,86.99,3.73
1002,688.62,84.03,3.64
1003,681.47,84.28,3.66
1004,720.51,86.65,3.78
1005,691.95,84.82,4.58
1006,691.8,85.87,3.9
1007,675.96,85.75,3.58
1008,678.83,85.56,3.59
1009,720.15,87.34,2.98
1010,721.83,84.37,3.64
1011,708.25,84.5,3.78
1012,701.79,84.53,2.96
1013,694.82,84.6,3.48
1014,710.05,83.61,3.39
1015,690.91,85.59,3.68
1016,703.72,87.36,3.13
1017,726.97,84.86,3.93
1018,678.03,86.05,4.52
1019,678.61,85.65,3.98
1020,692.35,85.66,3.54
1021,708.91,81.77,3.63
1022,735.78,85.85,4.42
1023,728.61,86.1,3.66
1024,671.48,84.57,3.4
1025,701.43,84.27,3.81
1026,686.29,87.2,3.3
1027,686.36,82.6,3.78
1028,688.32,83.49,3.49
1029,724.37,84.55,3.62
1030,700.66,84.71,3.08
1031,692.97,83.94,2.61
1032,692.36,85.56,4.22
1033,702.24,83.5,3.56
1034,709.29,84.04,3.91
1035,696.64,84.14,2.88
1036,699.05,87.35,3.47
1037,697.06,85.4,3.33
1038,695.18,86.8,4.03
1039,699.2,84.88,2.95
1040,703.72,85.88,4.56
1041,724.41,86.58,3.53
1042,708.74,85.49,2.99
1043,702.86,85.97,2.63
1044,718.17,85.66,3.61
1045,697.33,87.09,3.14
1046,691.82,87.89,3.07
1047,703.36,84.4,3.55
1048,709.47,86.25,2.57
1049,682.97,86.77,3.49
1050,710.19,88.89,3.35
1051,687.52,86.74,3.92
1052,678.98,85.68,3.72
1053,715.99,85.39,2.95
1054,721.35,83.68,3.01
1055,679.88,84.15,3.16
1056,691.1,85.29,3.05
1057,700.93,85.2,3.89
1058,701.3,85.48,3.13
1059,699.0,85.86,3.1
1060,679.29,84.3,3.23
1061,679.17,86.43,2.94
1062,672.85,84.25,3.49
1063,715.31,87.84,4.12
1064,695.41,86.09,2.52
1065,691.15,84.86,4.37
1066,687.83,86.32,3.23
1067,710.08,85.44,3.81
1068,681.42,84.65,4.01
1069,708.93,86.04,3.84
1070,722.57,86.34,4.28
1071,694.43,84.93,4.37
1072,707.08,85.63,2.66
1073,699.87,84.66,2.31
1074,721.81,85.84,3.69
1075,702.76,84.65,4.22
1076,678.61,85.3,3.41
1077,728.57,84.62,3.57
1078,728.8,84.96,3.61
1079,730.55,84.92,3.3
1080,711.66,83.75,3.76
1081,712.65,85.63,3.65
1082,724.03,85.59,3.82
1083,716.05,85.41,3.91
1084,713.56,85.75,3.3
1085,675.3,84.55,3.12
1086,682.09,86.04,2.98
1087,714.27,85.09,3.16
1088,718.81,85.16,3.82
1089,690.18,84.15,4.18
1090,699.76,85.1,3.36
1091,713.09,86.26,3.26
1092,698.27,84.37,3.66
1093,673.8,86.41,3.79
1094,688.74,86.88,3.44
1095,708.7,84.47,3.51
1096,705.97,85.7,4.32
1097,717.91,84.19,2.4
1098,719.61,85.89,3.73
1099,690.09,84.65,4.33
1100,719.43,88.1,3.95
1101,692.34,85.44,3.0
1102,681.44,85.97,3.4
1103,691.03,86.9,4.48
1104,679.64,85.29,3.23
1105,716.93,85.87,3.96
1106,705.46,85.81,3.27
1107,704.57,83.81,4.17
1108,701.85,83.69,3.96
1109,689.05,85.23,3.26
1110,695.5,85.87,3.19
1111,707.43,86.18,3.12
1112,718.56,84.41,3.48
1113,663.43,87.13,2.58
1114,695.67,85.18,3.38
1115,706.44,84.02,4.53
1116,699.77,86.3,3.95
1117,695.12,85.08,3.34
1118,692.68,85.57,3.35
1119,682.78,86.31,3.89
1120,695.08,85.77,3.49
1121,703.76,85.32,3.54
1122,716.61,83.42,4.01
1123,700.37,85.39,3.52
1124,688.37,85.07,3.31
1125,700.03,86.26,3.77
1126,695.49,87.1,4.33
1127,706.92,86.51,2.45
1128,691.08,86.04,4.42
1129,678.42,84.89,3.7
1130,677.55,86.44,3.9
1131,700.26,84.85,2.94
1132,732.02,86.04,3.3
1133,730.33,85.72,3.63
1134,692.62,84.17,3.7
1135,703.46,85.81,3.19
1136,693.58,86.52,4.0
1137,695.07,86.61,4.0
1138,699.1,85.79,3.58
1139,696.31,83.97,4.04
1140,678.62,85.04,2.96
1141,716.2,85.51,3.19
1142,701.31,85.96,2.79
1143,677.63,86.2,3.5
1144,684.97,84.66,2.92
1145,709.44,84.22,2.44
1146,733.85,83.93,2.89
1147,720.98,84.73,3.19
1148,688.59,85.72,3.42
1149,702.71,85.53,3.65
1150,691.55,85.79,4.05
1151,705.15,84.65,2.81
1152,684.58,84.48,3.11
1153,717.25,84.04,4.34
1154,727.56,85.89,3.85
1155,680.04,86.95,3.48
1156,729.27,87.28,3.61
1157,697.0,84.19,3.97
1158,706.16,84.69,2.95
1159,648.02,84.96,2.93
1160,690.27,84.44,4.17
1161,699.71,85.45,3.33
1162,725.7,87.15,3.54
1163,717.18,85.48,2.66
1164,704.16,85.61,4.25
1165,671.98,85.42,2.95
1166,695.38,85.7,3.88
1167,702.84,85.23,3.4
1168,714.98,85.44,3.85
1169,687.99,84.19,3.86
1170,678.32,86.22,3.14
1171,705.82,84.77,4.25
1172,710.71,83.31,4.05
1173,718.12,84.98,3.45
1174,693.12,83.35,2.8
1175,714.89,85.79,4.6
1176,698.38,85.1,3.11
1177,697.23,85.53,4.3
1178,716.1,85.22,3.22
1179,716.91,86.25,3.07
1180,703.57,84.29,4.07
1181,676.21,85.11,2.61
1182,715.83,85.84,3.61
1183,701.03,84.77,3.46
1184,730.91,87.26,2.99
1185,676.09,85.4,4.86
1186,692.11,86.74,3.76
1187,688.19,86.13,3.76
1188,713.39,86.88,4.63
1189,709.47,84.3,2.64
1190,697.95,86.16,2.57
1191,722.26,86.65,3.6
1192,703.48,85.32,4.25
1193,734.18,84.93,3.41
1194,733.12,86.76,4.1
1195,715.93,85.83,3.12
1196,682.69,84.85,3.14
1197,674.0,86.15,4.29
1198,693.78,86.52,3.46
1199,677.31,84.1,3.48
1200,706.82,84.89,3.65
1201,700.85,86.89,3.58
1202,671.77,83.61,2.68
1203,724.09,85.43,3.93
1204,699.54,86.46,3.7
1205,701.99,86.06,3.44
1206,694.03,84.72,4.06
1207,708.43,85.77,3.39
1208,666.12,86.1,3.87
1209,710.35,84.23,3.6
1210,683.81,85.45,4.44
1211,702.91,85.7,3.52
1212,694.01,84.88,3.68
1213,692.23,84.86,3.93
1214,695.77,84.55,3.37
1215,700.8,85.53,3.36
1216,694.71,84.88,3.27
1217,704.4,87.2,3.38
1218,689.11,85.42,3.94
1219,700.7,86.56,3.58
1220,711.95,83.89,4.05
1221,700.26,85.55,2.54
1222,680.08,86.33,3.51
1223,716.36,85.78,3.21
1224,695.16,84.79,3.4
1225,686.34,84.21,4.03
1226,741.75,84.45,3.85
1227,671.66,85.88,3.92
1228,693.6,85.47,4.32
1229,710.46,85.74,3.94
1230,713.77,83.97,4.15
1231,696.56,86.16,3.94
1232,716.71,84.5,3.52
1233,731.96,85.86,3.31
1234,700.25,83.66,4.42
1235,703.25,84.26,4.25
1236,703.82,86.85,3.32
1237,685.01,86.49,3.41
1238,730.88,84.72,3.41
1239,687.24,85.64,3.27
1240,690.25,86.08,3.58
1241,710.82,85.81,3.13
1242,693.17,84.55,3.91
1243,697.04,85.48,3.46
1244,725.91,85.17,3.26
1245,697.25,85.41,3.92
1246,710.98,83.85,4.05
1247,699.08,84.81,2.66
1248,684.38,87.05,2.98
1249,691.05,84.61,3.11
1250,700.97,85.4,3.44
1251,678.12,85.65,4.02
1252,695.37,83.79,2.69
1253,696.32,86.01,3.26
1254,714.43,82.56,4.38
1255,701.13,83.94,2.83
1256,710.13,86.14,3.28
1257,711.58,85.1,3.36
1258,682.5,84.81,3.78
1259,727.34,84.29,4.63
1260,726.03,84.85,3.28
1261,684.85,84.29,3.66
1262,713.76,84.24,4.1
1263,731.6,86.52,3.7
1264,690.44,86.07,3.24
1265,667.04,85.79,2.89
1266,715.94,85.49,2.86
1267,718.15,84.0,4.08
1268,675.03,86.35,3.25
1269,680.09,83.59,4.0
1270,694.43,84.2,3.2
1271,689.71,87.47,3.57
1272,699.15,85.41,3.19
1273,679.69,85.81,3.31
1274,695.48,85.02,4.09
1275,706.87,85.37,3.43
1276,675.38,86.07,4.07
1277,706.23,86.99,3.71
1278,702.82,85.11,3.91
1279,676.26,84.15,2.74
1280,682.66,83.87,4.19
1281,699.39,85.99,3.59
1282,682.4,84.7,4.15
1283,687.35,83.97,3.22
1284,692.57,85.43,3.36
1285,703.43,85.38,3.46
1286,711.32,84.38,4.25
1287,705.08,86.05,3.44
1288,698.98,84.79,3.45
1289,725.37,85.58,2.87
1290,712.85,86.05,2.87
1291,677.64,85.02,3.01
1292,733.42,85.71,3.55
1293,691.36,85.66,3.83
1294,702.19,85.31,3.38
1295,717.86,87.22,3.9
1296,698.57,86.18,3.76
1297,724.91,84.67,3.79
1298,708.53,85.31,4.46
1299,733.85,83.62,3.48
1300,710.61,85.41,3.35
1301,710.23,86.44,3.46
1302,743.17,85.4,4.45
1303,710.35,84.46,3.0
1304,701.49,86.22,3.87
1305,700.93,84.6,3.21
1306,704.6,86.89,3.63
1307,700.55,85.75,3.11
1308,700.05,84.5,4.21
1309,711.59,84.9,2.68
1310,717.02,84.16,3.49
1311,700.35,85.87,4.02
1312,700.85,86.03,3.63
1313,693.77,85.45,3.91
1314,684.72,84.04,3.49
1315,676.88,85.45,3.34
1316,720.85,85.87,3.84
1317,705.58,86.88,2.86
1318,702.95,82.61,3.43
1319,698.56,85.13,3.33
1320,706.24,86.74,3.55
1321,712.13,84.85,3.63
1322,717.91,85.82,3.55
1323,690.03,84.35,3.46
1324,686.75,85.16,4.57
1325,678.44,86.42,4.12
1326,693.27,87.12,3.16
1327,695.85,85.57,3.0
1328,692.31,86.43,3.14
1329,704.75,86.01,3.08
1330,721.98,85.47,3.39
1331,699.74,85.72,2.99
1332,720.3,83.64,3.32
1333,690.86,85.63,4.14
1334,709.94,85.23,3.65
1335,740.93,85.52,3.0
1336,692.79,85.26,3.54
1337,694.41,83.0,3.95
1338,667.96,85.8,3.77
1339,699.2,86.54,3.85
1340,721.09,86.11,3.83
1341,722.27,84.96,3.86
1342,688.21,86.14,3.08
1343,702.68,85.76,3.8
1344,683.57,86.22,4.4
1345,721.3,85.64,2.96
1346,732.16,85.54,3.16
1347,701.34,85.84,3.37
1348,705.98,88.22,2.98
1349,703.31,87.13,3.93
1350,716.05,84.87,3.59
1351,695.23,85.02,3.04
1352,703.56,83.53,3.64
1353,715.41,85.79,4.06
1354,712.45,84.8,3.13
1355,695.3,86.04,3.32
1356,709.53,84.44,4.28
1357,695.02,86.27,3.6
1358,697.1,83.51,3.67
1359,673.92,86.88,3.13
1360,699.39,85.39,3.04
1361,711.55,86.05,3.26
1362,723.08,84.27,3.15
1363,683.93,85.28,5.06
1364,706.99,86.81,4.06
1365,702.32,85.45,3.25
1366,686.57,86.53,2.92
1367,695.05,85.82,4.13
1368,711.91,85.05,3.04
1369,704.85,86.23,3.6
1370,687.49,84.92,2.97
1371,699.49,84.61,3.82
1372,701.45,85.5,2.81
1373,710.07,86.55,3.21
1374,687.12,86.48,2.96
1375,698.2,84.73,3.57
1376,701.69,85.97,3.79
1377,686.54,86.69,4.3
1378,700.46,86.5,3.86
1379,687.56,86.86,3.66
1380,699.79,84.62,3.14
1381,704.55,84.56,4.1
1382,697.85,85.2,3.63
1383,685.55,84.61,2.98
1384,692.95,85.58,3.64
1385,720.63,84.53,2.77
1386,694.01,87.24,4.0
1387,716.68,85.94,3.69
1388,705.02,84.81,3.3
1389,670.1,85.51,3.66
1390,697.48,87.63,3.89
1391,692.95,86.65,3.71
1392,694.43,86.05,2.76
1393,690.34,86.44,2.78
1394,678.49,85.22,4.26
1395,725.47,83.89,3.78
1396,699.78,85.52,3.72
1397,712.88,86.33,3.49
1398,681.54,88.05,3.59
1399,689.3,85.84,4.39
1400,704.38,84.97,3.79
1401,700.33,85.28,3.3
1402,729.15,86.03,3.51
1403,708.03,86.27,4.01
1404,709.41,84.36,3.34
1405,718.34,85.0,4.0
1406,723.21,86.81,3.27
1407,716.01,84.44,3.54
1408,707.48,85.62,4.52
1409,704.01,84.98,4.05
1410,710.0,83.57,4.43
1411,686.85,85.6,3.6
1412,696.75,84.62,3.09
1413,698.02,83.96,3.73
1414,714.03,86.08,4.1
1415,715.47,83.4,3.21
1416,691.96,85.05,3.35
1417,705.44,86.41,4.02
1418,705.71,84.83,4.06
1419,700.45,84.96,3.6
1420,710.14,86.69,4.02
1421,694.81,85.03,3.58
1422,680.16,85.68,3.11
1423,680.3,85.56,4.07
1424,706.29,86.59,3.31
1425,706.34,85.75,3.64
1426,697.73,84.77,2.92
1427,683.74,85.62,2.72
1428,700.03,86.46,4.06
1429,692.72,86.08,3.44
1430,687.48,86.43,4.02
1431,681.21,84.79,2.87
1432,705.7,84.85,2.98
1433,726.62,86.99,4.11
1434,725.84,84.62,3.99
1435,723.33,85.58,3.97
1436,686.62,82.94,3.53
1437,731.55,84.1,2.74
1438,706.89,85.43,3.15
1439,688.6,85.21,3.47
1440,682.45,85.45,3.27
1441,697.48,84.71,3.16
1442,706.12,84.05,2.76
1443,689.31,83.59,3.28
1444,673.53,86.58,4.36
1445,684.9,85.59,2.71
1446,703.37,85.39,3.01
1447,708.05,86.01,3.27
1448,696.72,86.23,3.69
1449,716.4,86.16,3.12
1450,714.61,85.14,3.78
1451,714.56,83.96,3.82
1452,679.39,83.8,2.91
1453,703.78,86.31,3.59
1454,685.63,85.2,3.36
1455,710.35,85.56,3.83
1456,688.55,84.97,3.33
1457,707.9,84.31,3.23
1458,698.07,86.76,4.12
1459,699.48,86.89,3.67
1460,693.2,85.62,3.67
1461,696.18,87.42,2.85
1462,710.94,86.7,3.22
1463,687.16,85.01,3.56
1464,683.74,85.82,3.61
1465,678.54,85.25,2.99
1466,691.38,85.55,3.75
1467,712.84,85.02,3.63
1468,692.56,85.3,3.57
1469,682.65,84.71,2.66
1470,700.56,85.83,3.3
1471,685.76,86.45,3.14
1472,680.04,83.89,3.58
1473,686.3,86.07,4.15
1474,697.14,86.4,4.48
1475,693.58,84.77,3.9
1476,688.09,85.88,3.74
1477,717.38,84.59,3.29
1478,728.48,87.95,3.8
1479,714.42,85.45,3.33
1480,696.46,84.63,3.32
1481,687.79,85.88,3.0
1482,711.8,85.45,3.92
1483,743.54,84.46,3.04
1484,681.86,84.34,3.26
1485,698.74,86.19,3.46
1486,713.21,84.94,3.24
1487,689.22,84.18,4.11
1488,705.67,86.28,3.47
1489,698.61,85.18,3.22
1490,742.65,86.04,2.86
1491,708.44,87.68,4.46
1492,701.75,85.22,3.07
1493,712.68,84.08,2.75
1494,700.98,85.49,2.69
1495,699.45,85.69,3.54
1496,705.65,84.56,4.51
1497,687.58,85.27,3.02
1498,718.32,86.68,4.15
1499,718.92,84.79,2.61
1500,717.73,85.77,2.7
1501,676.68,86.77,4.03
1502,713.89,84.27,3.27
1503,707.1,84.66,3.41
1504,695.87,84.53,4.18
1505,711.13,86.28,3.96
1506,690.53,86.16,2.95
1507,690.62,86.36,4.31
1508,715.93,84.28,3.64
1509,710.26,84.07,3.4
1510,711.39,83.62,3.1
1511,703.58,84.97,3.2
1512,712.64,86.61,3.65
1513,680.55,86.5,3.36
1514,690.54,86.2,1.9
1515,699.7,85.54,2.77
1516,679.42,85.1,2.85
1517,698.53,84.2,4.07
1518,718.28,85.93,3.52
1519,709.57,86.43,3.21
1520,699.24,85.47,3.57
1521,686.46,85.94,3.37
1522,684.35,85.9,4.05
1523,706.46,87.42,3.69
1524,685.48,84.95,2.7
1525,697.21,84.84,3.45
1526,694.89,84.92,4.18
1527,695.8,84.92,4.14
1528,700.0,85.76,3.71
1529,679.95,85.22,4.16
1530,700.16,85.62,4.31
1531,704.57,83.87,3.9
1532,740.54,85.5,3.33
1533,694.18,84.83,3.99
1534,673.14,86.93,3.38
1535,706.88,85.67,3.58
1536,708.23,85.93,3.94
1537,690.66,84.56,4.08
1538,709.61,85.43,4.23
1539,707.71,86.21,3.35
1540,730.25,85.25,4.12
1541,673.91,84.34,3.2
1542,709.7,87.57,4.44
1543,686.62,85.98,3.55
1544,711.34,84.0,2.97
1545,719.95,85.12,3.87
1546,685.72,85.27,2.99
1547,684.11,85.43,4.2
1548,681.75,85.16,3.27
1549,720.7,86.12,4.06
1550,703.99,85.82,4.0
1551,705.28,85.6,3.15
1552,693.94,85.28,3.58
1553,681.74,85.17,3.56
1554,688.73,85.7,3.84
1555,721.88,85.8,3.57
1556,697.97,84.45,3.95
1557,697.02,86.37,2.9
1558,680.11,86.14,3.17
1559,704.15,86.39,3.16
1560,681.49,86.39,4.05
1561,695.08,86.71,3.16
1562,712.55,85.2,3.51
1563,713.56,85.45,3.3
1564,716.0,85.82,3.73
1565,688.39,86.14,3.84
1566,710.06,86.55,3.92
1567,680.21,84.97,2.64
1568,714.49,85.88,4.14
1569,701.54,87.15,3.54
1570,686.06,86.56,3.36
1571,701.09,85.81,3.2
1572,707.24,84.88,3.2
1573,692.25,84.64,2.88
1574,703.77,85.12,3.45
1575,695.63,86.7,3.64
1576,721.68,86.44,3.28
1577,696.8,86.28,4.42
1578,692.21,85.35,3.3
1579,730.4,85.31,2.53
1580,685.21,85.39,4.02
1581,702.56,84.22,3.38
1582,699.88,87.23,3.56
1583,723.59,84.98,3.4
1584,670.69,85.75,4.08
1585,719.24,85.65,3.66
1586,694.37,87.17,4.01
1587,694.29,84.45,3.76
1588,688.46,85.97,3.94
1589,679.98,85.43,3.01
1590,726.58,85.86,3.58
1591,700.39,86.14,3.11
1592,685.37,85.67,3.27
1593,695.28,84.72,3.68
1594,702.77,84.75,3.26
1595,721.33,85.38,4.03
1596,696.11,83.71,2.96
1597,717.08,85.39,3.1
1598,674.12,86.05,3.12
1599,693.14,83.89,3.2
1600,698.15,83.37,3.2
1601,708.59,85.34,3.46
1602,677.32,85.89,3.48
1603,699.31,85.38,4.27
1604,702.16,83.88,3.1
1605,701.51,85.99,4.14
1606,697.26,85.47,3.55
1607,681.18,84.59,3.8
1608,729.42,85.81,3.41
1609,693.78,85.37,2.43
1610,674.75,85.71,3.62
1611,714.38,85.57,2.99
1612,672.2,84.97,3.34
1613,699.22,85.26,3.3
1614,673.02,84.47,3.07
1615,689.21,86.14,4.09
1616,706.01,85.31,3.59
1617,689.3,85.36,3.97
1618,685.45,84.91,4.11
1619,731.99,85.8,3.34
1620,716.0,83.56,4.08
1621,684.5,85.33,3.64
1622,698.06,86.43,3.82
1623,703.61,85.54,3.16
1624,672.72,86.32,4.33
1625,713.48,85.98,3.75
1626,707.01,85.82,3.69
1627,704.13,83.56,3.96
1628,694.39,84.16,2.63
1629,690.27,85.77,3.7
1630,706.22,87.5,3.29
1631,698.7,85.56,3.2
1632,699.21,86.08,3.11
1633,701.16,82.61,3.46
1634,689.52,87.32,3.38
1635,685.8,85.24,3.37
1636,691.27,84.17,3.91
1637,689.23,85.84,2.92
1638,647.7,87.43,3.32
1639,669.85,87.25,3.52
1640,673.24,84.94,2.48
1641,689.91,87.28,3.47
1642,704.81,85.15,3.98
1643,718.87,84.47,4.14
1644,732.01,85.19,3.99
1645,698.28,85.74,4.73
1646,709.84,84.98,3.8
1647,682.02,85.89,2.63
1648,715.66,85.29,4.09
1649,697.09,85.67,3.95
1650,695.79,84.63,3.61
1651,697.29,85.83,3.98
1652,716.07,85.25,3.92
1653,686.79,85.98,2.91
1654,688.72,84.69,3.01
1655,670.99,87.23,3.59
1656,709.85,85.54,3.97
1657,709.23,85.7,4.26
1658,713.74,86.02,3.35
1659,720.65,86.83,4.51
1660,693.47,84.39,2.4
1661,699.54,84.9,3.99
1662,702.85,87.13,3.57
1663,727.24,87.29,2.93
1664,696.54,86.01,3.86
1665,716.83,87.0,2.42
1666,689.22,85.61,2.79
1667,716.46,85.87,3.14
1668,690.06,86.35,3.55
1669,711.37,85.98,4.3
1670,705.36,85.35,3.04
1671,711.27,86.0,3.56
1672,711.61,84.42,2.94
1673,682.85,86.35,3.83
1674,714.58,86.96,3.48
1675,707.34,86.16,4.04
1676,685.55,86.15,3.45
1677,697.53,85.65,4.13
1678,696.13,86.59,3.64
1679,706.94,85.98,4.22
1680,715.09,85.66,3.76
1681,674.46,85.32,4.28
1682,713.73,84.0,3.03
1683,723.47,85.37,3.2
1684,697.29,85.91,2.72
1685,695.34,82.59,4.22
1686,671.42,87.08,4.04
1687,707.24,86.15,3.98
1688,706.9,84.22,3.91
1689,695.75,84.7,3.76
1690,697.02,86.72,3.74
1691,693.9,85.11,2.62
1692,716.88,85.93,2.75
1693,680.38,84.37,3.75
1694,706.68,84.28,3.88
1695,695.65,87.53,3.73
1696,720.36,85.01,3.79
1697,690.77,86.55,2.67
1698,696.32,88.55,3.28
1699,695.75,86.76,3.18
1700,696.92,85.85,3.43
1701,690.56,86.38,3.29
1702,699.43,84.29,3.38
1703,679.82,85.69,4.51
1704,694.89,86.25,3.7
1705,687.69,86.78,4.06
1706,652.46,85.46,2.8
1707,688.19,85.82,3.23
1708,713.63,85.0,3.25
1709,733.56,87.04,3.39
1710,710.49,86.37,3.69
1711,700.89,85.84,3.45
1712,676.71,84.13,3.19
1713,713.18,85.81,4.19
1714,713.23,84.3,3.12
1715,715.17,85.91,3.66
1716,700.02,86.01,3.74
1717,695.41,86.52,4.09
1718,723.78,84.38,3.5
1719,696.3,84.28,3.62
1720,686.41,84.72,2.55
1721,701.03,84.62,3.43
1722,702.83,86.84,3.32
1723,716.11,85.22,2.68
1724,711.8,83.9,3.62
1725,707.66,86.07,4.19
1726,694.17,84.88,2.94
1727,717.82,85.79,2.66
1728,703.12,83.91,3.09
1729,715.76,84.68,3.64
1730,708.52,86.15,3.04
1731,702.83,85.98,2.77
1732,715.36,85.87,4.13
1733,706.01,86.32,3.38
1734,687.67,84.83,3.54
1735,715.95,87.18,3.06
1736,691.73,83.57,4.72
1737,705.25,84.53,3.95
1738,669.32,85.87,3.9
1739,692.85,87.12,3.83
1740,703.5,85.35,3.41
1741,702.45,85.11,2.65
1742,687.63,85.71,2.72
1743,687.92,84.39,2.78
1744,684.69,86.98,3.57
1745,706.54,84.8,4.19
1746,708.17,85.15,3.79
1747,687.72,85.56,2.81
1748,735.31,86.39,3.53
1749,707.61,85.71,2.97
1750,686.06,85.71,3.83
1751,706.63,86.11,4.0
1752,698.92,83.1,3.05
1753,694.22,86.22,3.26
1754,683.67,85.52,3.84
1755,687.73,85.98,3.25
1756,706.07,85.8,3.34
1757,698.29,85.65,3.7
1758,700.07,84.95,2.88
1759,696.05,83.84,4.09
1760,700.91,83.9,3.62
1761,693.85,85.09,2.85
1762,709.32,85.54,3.33
1763,734.09,84.92,3.82
1764,718.86,87.15,3.92
1765,697.48,85.98,3.31
1766,709.85,86.01,4.21
1767,699.25,84.98,3.85
1768,715.94,86.41,3.41
1769,720.18,84.14,3.49
1770,704.56,86.58,3.14
1771,682.25,84.46,3.27
1772,703.5,85.02,2.91
1773,703.32,83.29,3.19
1774,724.32,83.77,2.52
1775,700.44,87.02,3.17
1776,715.88,85.35,4.96
1777,675.95,85.14,3.56
1778,703.26,87.29,3.28
1779,691.99,84.61,2.96
1780,688.62,86.93,3.26
1781,702.78,86.83,3.94
1782,718.56,85.35,3.18
1783,694.7,85.29,4.6
1784,691.57,85.79,3.24
1785,690.28,86.0,3.2
1786,693.08,85.89,4.3
1787,718.55,86.85,3.54
1788,706.6,85.21,3.53
1789,715.92,84.98,3.16
1790,726.91,86.09,3.71
1791,680.82,84.24,4.16
1792,711.06,85.0,2.8
1793,697.59,85.14,3.8
1794,696.3,84.81,2.83
1795,723.34,84.51,2.96
1796,690.52,86.48,3.32
1797,717.71,85.8,3.44
1798,676.19,85.56,3.46
1799,687.95,85.23,3.05
1800,689.02,88.05,4.08
1801,681.64,83.67,4.02
1802,697.29,85.52,2.67
1803,699.15,86.31,3.76
1804,685.93,84.4,3.33
1805,709.33,85.36,3.46
1806,675.39,85.52,3.97
1807,700.42,85.81,3.36
1808,706.48,85.34,3.33
1809,670.32,85.46,4.04
1810,712.62,84.45,2.75
1811,698.95,84.81,3.14
1812,693.46,84.48,3.35
1813,685.05,85.26,3.08
1814,677.82,87.36,2.61
1815,684.78,85.23,3.23
1816,698.69,86.31,3.1
1817,722.54,86.02,3.39
1818,689.81,84.45,4.08
1819,703.67,86.66,3.72
1820,700.03,86.88,2.35
1821,688.54,86.06,3.64
1822,671.89,85.2,3.83
1823,681.07,84.95,3.46
1824,698.02,82.81,2.92
1825,704.61,83.47,3.42
1826,696.23,87.18,3.37
1827,711.29,85.79,3.38
1828,719.51,85.97,3.27
1829,703.72,86.17,3.45
1830,692.36,84.89,4.52
1831,723.07,83.77,3.21
1832,696.45,85.52,3.45
1833,721.46,85.78,3.49
1834,684.52,87.11,3.14
1835,715.63,86.21,3.56
1836,693.89,86.51,3.74
1837,694.19,85.46,3.13
1838,716.27,85.59,3.27
1839,708.35,84.78,3.0
1840,694.48,84.91,4.04
1841,696.0,85.35,2.95
1842,737.69,84.06,3.8
1843,695.12,87.47,3.3
1844,693.98,83.76,4.3
1845,708.37,84.99,4.28
1846,712.59,86.37,2.69
1847,690.63,84.84,2.97
1848,720.08,86.81,4.12
1849,708.74,85.1,3.81
1850,693.08,84.74,3.19
1851,700.58,85.4,3.12
1852,707.53,85.85,3.45
1853,716.37,84.9,3.44
1854,688.78,86.52,3.36
1855,723.5,83.15,3.29
1856,722.96,85.55,3.24
1857,681.91,84.46,3.54
1858,712.93,85.86,3.44
1859,725.67,85.52,4.27
1860,706.83,86.3,3.05
1861,705.94,86.77,3.92
1862,702.87,85.3,3.14
1863,703.52,86.59,3.01
1864,691.1,86.59,3.71
1865,716.63,87.18,3.81
1866,691.04,85.24,3.96
1867,702.3,85.89,3.6
1868,694.81,84.92,4.72
1869,701.39,84.5,2.74
1870,707.85,84.98,3.67
1871,716.08,87.35,3.64
1872,709.43,85.95,3.44
1873,683.58,84.53,3.11
1874,677.38,84.46,3.72
1875,697.9,86.46,3.5
1876,683.69,85.71,4.1
1877,688.17,84.18,3.2
1878,698.13,84.83,3.92
1879,719.56,86.28,4.02
1880,716.83,86.77,3.81
1881,715.86,86.01,3.64
1882,707.28,87.25,3.23
1883,679.08,87.39,3.65
1884,692.88,84.56,2.81
1885,695.22,84.72,3.54
1886,704.01,83.32,3.32
1887,688.24,84.57,2.42
1888,714.07,84.67,3.56
1889,702.13,86.35,3.37
1890,693.82,86.45,3.95
1891,679.06,85.0,2.91
1892,698.49,86.13,3.72
1893,745.15,86.17,3.79
1894,749.02,84.44,3.42
1895,718.16,85.15,3.12
1896,716.4,86.61,3.78
1897,688.86,85.94,3.78
1898,697.17,84.74,2.84
1899,694.81,85.2,3.76
1900,691.92,84.94,4.46
1901,682.74,85.15,4.31
1902,720.69,85.09,3.44
1903,687.27,86.43,3.38
1904,708.19,85.34,3.16
1905,693.76,85.09,3.12
1906,689.73,85.55,2.73
1907,723.4,83.78,2.96
1908,697.82,86.75,3.47
1909,700.39,85.1,4.09
1910,715.38,85.31,3.13
1911,702.82,85.97,4.45
1912,717.87,85.65,3.92
1913,690.04,83.24,2.84
1914,708.32,87.53,3.69
1915,671.89,85.32,3.66
1916,683.44,84.38,4.31
1917,688.05,85.62,3.43
1918,711.63,85.0,3.84
1919,700.77,87.85,3.53
1920,675.29,84.19,3.4
1921,704.75,83.85,3.75
1922,692.47,84.43,4.82
1923,712.0,84.26,3.46
1924,694.2,85.61,3.62
1925,702.83,84.85,3.3
1926,716.39,86.68,5.53
1927,662.95,85.46,3.26
1928,694.03,84.72,4.31
